     llat       llon      rlat       rlon
30.070237 -92.879380 30.108883 -92.900869
30.070249 -92.879390 30.108874 -92.900872
30.070276 -92.879401 30.108865 -92.900883
30.070298 -92.879414 30.108860 -92.900895
30.070321 -92.879421 30.108854 -92.900896
30.070337 -92.879417 30.108842 -92.900882
30.070364 -92.879416 30.108839 -92.900867
30.070402 -92.879413 30.108836 -92.900855
30.070424 -92.879408 30.108834 -92.900834
30.070440 -92.879398 30.108829 -92.900819
30.070467 -92.879385 30.108823 -92.900803
30.070489 -92.879373 30.108817 -92.900791
30.070511 -92.879368 30.108812 -92.900775
30.070539 -92.879373 30.108805 -92.900766
30.070556 -92.879375 30.108795 -92.900756
30.070585 -92.879381 30.108785 -92.900749
30.070607 -92.879375 30.108775 -92.900746
30.070634 -92.879369 30.108761 -92.900741
30.070663 -92.879362 30.108748 -92.900736
30.070686 -92.879356 30.108744 -92.900728
30.070714 -92.879349 30.108737 -92.900706
30.070726 -92.879346 30.108729 -92.900693
30.070771 -92.879322 30.108719 -92.900673
30.070811 -92.879300 30.108710 -92.900663
30.070840 -92.879286 30.108703 -92.900658
30.070863 -92.879280 30.108693 -92.900648
30.070886 -92.879262 30.108682 -92.900637
30.070909 -92.879250 30.108673 -92.900628
30.070939 -92.879242 30.108666 -92.900619
30.070968 -92.879235 30.108657 -92.900613
30.070993 -92.879242 30.108642 -92.900604
30.071017 -92.879249 30.108634 -92.900602
30.071042 -92.879262 30.108622 -92.900595
30.071067 -92.879262 30.108614 -92.900582
30.071097 -92.879261 30.108607 -92.900564
30.071128 -92.879254 30.108603 -92.900543
30.071152 -92.879254 30.108599 -92.900525
30.071183 -92.879247 30.108596 -92.900515
30.071207 -92.879241 30.108587 -92.900505
30.071232 -92.879241 30.108576 -92.900492
30.071258 -92.879248 30.108572 -92.900491
30.071289 -92.879247 30.108557 -92.900483
30.071314 -92.879241 30.108548 -92.900477
30.071339 -92.879235 30.108533 -92.900472
30.071365 -92.879229 30.108527 -92.900467
30.071403 -92.879220 30.108517 -92.900461
30.071422 -92.879222 30.108509 -92.900452
30.071467 -92.879218 30.108500 -92.900443
30.071499 -92.879217 30.108491 -92.900427
30.071539 -92.879221 30.108483 -92.900415
30.071585 -92.879223 30.108475 -92.900406
30.071612 -92.879230 30.108458 -92.900398
30.071645 -92.879222 30.108449 -92.900392
30.071690 -92.879212 30.108440 -92.900389
30.071723 -92.879204 30.108433 -92.900387
30.071757 -92.879196 30.108385 -92.900389
30.071790 -92.879188 30.108378 -92.900379
30.071824 -92.879173 30.108360 -92.900374
30.071843 -92.879161 30.108346 -92.900370
30.071891 -92.879143 30.108336 -92.900360
30.071925 -92.879128 30.108329 -92.900347
30.071951 -92.879101 30.108319 -92.900334
30.071978 -92.879080 30.108313 -92.900322
30.072012 -92.879058 30.108303 -92.900309
30.072039 -92.879045 30.108289 -92.900304
30.072067 -92.879031 30.108274 -92.900307
30.072100 -92.879002 30.108260 -92.900313
30.072121 -92.878990 30.108244 -92.900308
30.072156 -92.878967 30.108236 -92.900302
30.072184 -92.878953 30.108226 -92.900292
30.072211 -92.878925 30.108214 -92.900279
30.072232 -92.878906 30.108201 -92.900268
30.072253 -92.878893 30.108195 -92.900259
30.072288 -92.878870 30.108181 -92.900255
30.072323 -92.878847 30.108173 -92.900263
30.072359 -92.878831 30.108167 -92.900278
30.072396 -92.878821 30.108157 -92.900285
30.072433 -92.878812 30.108148 -92.900286
30.072469 -92.878796 30.108138 -92.900279
30.072506 -92.878786 30.108119 -92.900260
30.072536 -92.878779 30.108108 -92.900247
30.072573 -92.878769 30.108098 -92.900237
30.072597 -92.878785 30.108089 -92.900228
30.072613 -92.878810 30.108081 -92.900226
30.072630 -92.878835 30.108068 -92.900219
30.072639 -92.878862 30.108056 -92.900208
30.072648 -92.878889 30.108044 -92.900198
30.072657 -92.878916 30.108036 -92.900186
30.072651 -92.878946 30.108030 -92.900174
30.072638 -92.878979 30.108018 -92.900164
30.072632 -92.879017 30.108006 -92.900155
30.072626 -92.879047 30.107999 -92.900149
30.072628 -92.879083 30.107984 -92.900145
30.072630 -92.879112 30.107973 -92.900145
30.072624 -92.879156 30.107961 -92.900148
30.072626 -92.879185 30.107950 -92.900148
30.072628 -92.879221 30.107940 -92.900145
30.072630 -92.879257 30.107926 -92.900148
30.072624 -92.879295 30.107913 -92.900147
30.072611 -92.879327 30.107900 -92.900143
30.072605 -92.879357 30.107888 -92.900140
30.072591 -92.879396 30.107878 -92.900137
30.072586 -92.879433 30.107863 -92.900129
30.072572 -92.879465 30.107854 -92.900123
30.072566 -92.879495 30.107849 -92.900122
30.072568 -92.879531 30.107832 -92.900117
30.072562 -92.879561 30.107819 -92.900116
30.072564 -92.879589 30.107809 -92.900117
30.072558 -92.879612 30.107792 -92.900112
30.072559 -92.879648 30.107782 -92.900109
30.072554 -92.879678 30.107768 -92.900105
30.072541 -92.879723 30.107750 -92.900106
30.072542 -92.879738 30.107735 -92.900104
30.072543 -92.879766 30.107725 -92.900101
30.072546 -92.879823 30.107716 -92.900099
30.072548 -92.879866 30.107709 -92.900097
30.072545 -92.879938 30.107700 -92.900088
30.072547 -92.879981 30.107694 -92.900083
30.072549 -92.880010 30.107620 -92.900059
30.072551 -92.880052 30.107609 -92.900048
30.072552 -92.880074 30.107595 -92.900040
30.072554 -92.880117 30.107583 -92.900036
30.072556 -92.880152 30.107571 -92.900036
30.072558 -92.880195 30.107553 -92.900033
30.072545 -92.880219 30.107534 -92.900034
30.072517 -92.880252 30.107524 -92.900037
30.072503 -92.880282 30.107505 -92.900038
30.072497 -92.880312 30.107494 -92.900034
30.072492 -92.880355 30.107479 -92.900029
30.072494 -92.880384 30.107468 -92.900022
30.072496 -92.880426 30.107452 -92.900013
30.072498 -92.880469 30.107441 -92.900006
30.072507 -92.880496 30.107428 -92.899998
30.072516 -92.880523 30.107415 -92.899987
30.072525 -92.880544 30.107403 -92.899976
30.072535 -92.880599 30.107387 -92.899967
30.072536 -92.880621 30.107377 -92.899957
30.072554 -92.880676 30.107369 -92.899951
30.072572 -92.880724 30.107353 -92.899945
30.072580 -92.880744 30.107341 -92.899945
30.072590 -92.880779 30.107325 -92.899939
30.072599 -92.880821 30.107314 -92.899936
30.072608 -92.880834 30.107303 -92.899932
30.072617 -92.880869 30.107294 -92.899919
30.072619 -92.880912 30.107288 -92.899907
30.072629 -92.880954 30.107285 -92.899893
30.072638 -92.880982 30.107280 -92.899877
30.072655 -92.881009 30.107275 -92.899856
30.072679 -92.881035 30.107270 -92.899841
30.072702 -92.881047 30.107261 -92.899828
30.072726 -92.881074 30.107251 -92.899811
30.072750 -92.881093 30.107239 -92.899798
30.072774 -92.881112 30.107227 -92.899787
30.072806 -92.881131 30.107215 -92.899777
30.072823 -92.881152 30.107209 -92.899769
30.072839 -92.881172 30.107194 -92.899761
30.072872 -92.881198 30.107182 -92.899750
30.072889 -92.881240 30.107168 -92.899739
30.072907 -92.881268 30.107154 -92.899728
30.072916 -92.881297 30.107145 -92.899719
30.072934 -92.881339 30.107132 -92.899715
30.072959 -92.881366 30.107122 -92.899709
30.072984 -92.881394 30.107112 -92.899706
30.073016 -92.881413 30.107096 -92.899704
30.073041 -92.881434 30.107088 -92.899705
30.073067 -92.881461 30.107075 -92.899704
30.073100 -92.881481 30.107063 -92.899710
30.073117 -92.881502 30.107051 -92.899716
30.073142 -92.881530 30.107040 -92.899722
30.073167 -92.881544 30.107028 -92.899728
30.073209 -92.881578 30.107018 -92.899738
30.073243 -92.881598 30.107006 -92.899743
30.073269 -92.881619 30.107000 -92.899751
30.073294 -92.881633 30.106992 -92.899761
30.073336 -92.881660 30.106980 -92.899770
30.073370 -92.881666 30.106970 -92.899783
30.073404 -92.881687 30.106960 -92.899792
30.073455 -92.881707 30.106948 -92.899801
30.073489 -92.881720 30.106937 -92.899804
30.073532 -92.881733 30.106925 -92.899809
30.073558 -92.881740 30.106910 -92.899810
30.073610 -92.881753 30.106896 -92.899815
30.073653 -92.881766 30.106887 -92.899822
30.073688 -92.881772 30.106877 -92.899824
30.073723 -92.881778 30.106793 -92.899863
30.073749 -92.881777 30.106780 -92.899869
30.073792 -92.881783 30.106764 -92.899867
30.073810 -92.881782 30.106751 -92.899873
30.073871 -92.881779 30.106738 -92.899876
30.073915 -92.881777 30.106718 -92.899879
30.073977 -92.881774 30.106703 -92.899878
30.074031 -92.881772 30.106687 -92.899879
30.074067 -92.881771 30.106674 -92.899885
30.074103 -92.881769 30.106665 -92.899899
30.074139 -92.881759 30.106652 -92.899905
30.074175 -92.881742 30.106635 -92.899899
30.074211 -92.881733 30.106621 -92.899894
30.074238 -92.881723 30.106604 -92.899888
30.074283 -92.881698 30.106593 -92.899884
30.074300 -92.881681 30.106584 -92.899881
30.074352 -92.881618 30.106572 -92.899869
30.074370 -92.881591 30.106566 -92.899857
30.074381 -92.881571 30.106559 -92.899844
30.074399 -92.881544 30.106546 -92.899836
30.074416 -92.881517 30.106534 -92.899839
30.074427 -92.881483 30.106521 -92.899845
30.074445 -92.881456 30.106508 -92.899850
30.074463 -92.881435 30.106496 -92.899853
30.074480 -92.881401 30.106484 -92.899855
30.074491 -92.881374 30.106476 -92.899852
30.074521 -92.881332 30.106460 -92.899846
30.074526 -92.881299 30.106452 -92.899844
30.074531 -92.881272 30.106436 -92.899838
30.074536 -92.881245 30.106426 -92.899834
30.074541 -92.881218 30.106415 -92.899830
30.074540 -92.881192 30.106399 -92.899825
30.074538 -92.881152 30.106385 -92.899826
30.074536 -92.881126 30.106374 -92.899826
30.074535 -92.881099 30.106362 -92.899815
30.074539 -92.881072 30.106357 -92.899803
30.074544 -92.881038 30.106344 -92.899782
30.074549 -92.881011 30.106338 -92.899770
30.074560 -92.880977 30.106331 -92.899751
30.074565 -92.880943 30.106324 -92.899735
30.074569 -92.880910 30.106313 -92.899722
30.074574 -92.880876 30.106301 -92.899714
30.074578 -92.880835 30.106291 -92.899711
30.074584 -92.880815 30.106283 -92.899711
30.074596 -92.880793 30.106271 -92.899714
30.074607 -92.880745 30.106260 -92.899716
30.074618 -92.880717 30.106248 -92.899722
30.074631 -92.880702 30.106235 -92.899724
30.074649 -92.880680 30.106222 -92.899719
30.074693 -92.880635 30.106214 -92.899710
30.074699 -92.880627 30.106206 -92.899694
30.074738 -92.880595 30.106196 -92.899681
30.074763 -92.880572 30.106191 -92.899667
30.074790 -92.880555 30.106183 -92.899654
30.074816 -92.880538 30.106177 -92.899636
30.074843 -92.880535 30.106171 -92.899628
30.074883 -92.880523 30.106166 -92.899613
30.074917 -92.880519 30.106161 -92.899599
30.074951 -92.880515 30.106156 -92.899585
30.074986 -92.880510 30.106151 -92.899574
30.075020 -92.880499 30.106146 -92.899559
30.075033 -92.880490 30.106141 -92.899545
30.075061 -92.880480 30.106139 -92.899532
30.075096 -92.880469 30.106137 -92.899518
30.075123 -92.880458 30.106134 -92.899508
30.075165 -92.880439 30.106127 -92.899490
30.075214 -92.880433 30.106128 -92.899475
30.075250 -92.880428 30.106130 -92.899466
30.075286 -92.880423 30.106130 -92.899450
30.075322 -92.880426 30.106128 -92.899437
30.075366 -92.880420 30.106126 -92.899424
30.075402 -92.880416 30.106123 -92.899414
30.075424 -92.880413 30.106116 -92.899399
30.075476 -92.880406 30.106108 -92.899390
30.075505 -92.880395 30.106107 -92.899384
30.075542 -92.880391 30.106067 -92.899366
30.075572 -92.880387 30.106057 -92.899355
30.075617 -92.880381 30.106043 -92.899346
30.075655 -92.880376 30.106032 -92.899339
30.075685 -92.880372 30.106019 -92.899327
30.075731 -92.880366 30.106009 -92.899320
30.075746 -92.880372 30.105996 -92.899308
30.075793 -92.880380 30.105990 -92.899292
30.075801 -92.880379 30.105986 -92.899281
30.075832 -92.880375 30.105983 -92.899269
30.075887 -92.880383 30.105977 -92.899250
30.075919 -92.880386 30.105972 -92.899231
30.075958 -92.880389 30.105967 -92.899215
30.075991 -92.880399 30.105955 -92.899197
30.076031 -92.880409 30.105952 -92.899182
30.076072 -92.880426 30.105946 -92.899170
30.076114 -92.880444 30.105940 -92.899154
30.076138 -92.880456 30.105933 -92.899148
30.076180 -92.880473 30.105923 -92.899138
30.076239 -92.880496 30.105912 -92.899124
30.076288 -92.880498 30.105901 -92.899117
30.076322 -92.880509 30.105892 -92.899107
30.076347 -92.880514 30.105885 -92.899098
30.076389 -92.880524 30.105875 -92.899088
30.076415 -92.880529 30.105863 -92.899078
30.076449 -92.880540 30.105858 -92.899076
30.076519 -92.880571 30.105842 -92.899054
30.076554 -92.880582 30.105832 -92.899047
30.076588 -92.880594 30.105816 -92.899032
30.076624 -92.880605 30.105801 -92.899020
30.076658 -92.880609 30.105791 -92.899014
30.076693 -92.880614 30.105778 -92.899009
30.076728 -92.880618 30.105760 -92.899003
30.076755 -92.880630 30.105743 -92.899001
30.076800 -92.880633 30.105733 -92.899001
30.076844 -92.880644 30.105722 -92.899001
30.076880 -92.880648 30.105708 -92.899003
30.076925 -92.880660 30.105697 -92.899002
30.076971 -92.880678 30.105686 -92.898999
30.077000 -92.880707 30.105671 -92.898994
30.077028 -92.880720 30.105652 -92.898981
30.077066 -92.880748 30.105639 -92.898970
30.077103 -92.880760 30.105627 -92.898960
30.077141 -92.880788 30.105619 -92.898951
30.077170 -92.880818 30.105612 -92.898942
30.077189 -92.880832 30.105602 -92.898929
30.077218 -92.880853 30.105588 -92.898918
30.077264 -92.880923 30.105574 -92.898913
30.077279 -92.880947 30.105562 -92.898919
30.077299 -92.880970 30.105554 -92.898933
30.077333 -92.881004 30.105555 -92.898942
30.077354 -92.881027 30.105563 -92.898955
30.077374 -92.881044 30.105568 -92.898966
30.077395 -92.881060 30.105574 -92.898977
30.077416 -92.881090 30.105578 -92.898992
30.077430 -92.881114 30.105571 -92.899002
30.077458 -92.881150 30.105559 -92.898998
30.077473 -92.881168 30.105548 -92.898988
30.077494 -92.881191 30.105538 -92.898975
30.077521 -92.881200 30.105527 -92.898962
30.077548 -92.881223 30.105517 -92.898949
30.077576 -92.881239 30.105507 -92.898936
30.077597 -92.881249 30.105502 -92.898925
30.077625 -92.881272 30.105491 -92.898915
30.077660 -92.881294 30.105483 -92.898906
30.077682 -92.881331 30.105471 -92.898902
30.077697 -92.881363 30.105452 -92.898893
30.077719 -92.881380 30.105434 -92.898887
30.077747 -92.881403 30.105419 -92.898885
30.077769 -92.881421 30.105409 -92.898885
30.077791 -92.881459 30.105396 -92.898887
30.077813 -92.881483 30.105387 -92.898887
30.077821 -92.881496 30.105367 -92.898874
30.077837 -92.881535 30.105352 -92.898862
30.077852 -92.881567 30.105339 -92.898855
30.077861 -92.881594 30.105329 -92.898848
30.077876 -92.881626 30.105320 -92.898852
30.077899 -92.881651 30.105308 -92.898855
30.077914 -92.881670 30.105294 -92.898850
30.077930 -92.881710 30.105281 -92.898843
30.077938 -92.881736 30.105277 -92.898838
30.077947 -92.881763 30.105256 -92.898815
30.077962 -92.881782 30.105244 -92.898804
30.077978 -92.881815 30.105237 -92.898798
30.078000 -92.881840 30.105223 -92.898794
30.078016 -92.881866 30.105202 -92.898788
30.078031 -92.881879 30.105181 -92.898784
30.078068 -92.881909 30.105171 -92.898794
30.078091 -92.881942 30.105160 -92.898804
30.078115 -92.881988 30.105163 -92.898818
30.078123 -92.882009 30.105168 -92.898832
30.078139 -92.882042 30.105168 -92.898846
30.078148 -92.882062 30.105159 -92.898849
30.078178 -92.882088 30.105148 -92.898852
30.078193 -92.882107 30.105141 -92.898859
30.078210 -92.882141 30.105143 -92.898873
30.078212 -92.882176 30.105143 -92.898887
30.078221 -92.882210 30.105145 -92.898904
30.078223 -92.882245 30.105140 -92.898915
30.078224 -92.882273 30.105123 -92.898919
30.078233 -92.882301 30.105120 -92.898918
30.078249 -92.882335 30.105105 -92.898913
30.078272 -92.882347 30.105085 -92.898906
30.078309 -92.882366 30.105070 -92.898901
30.078340 -92.882392 30.105057 -92.898896
30.078357 -92.882419 30.105042 -92.898891
30.078380 -92.882446 30.105035 -92.898902
30.078397 -92.882473 30.105027 -92.898912
30.078413 -92.882501 30.105017 -92.898921
30.078436 -92.882520 30.105011 -92.898929
30.078460 -92.882533 30.105000 -92.898928
30.078505 -92.882538 30.104987 -92.898927
30.078536 -92.882557 30.104978 -92.898921
30.078545 -92.882578 30.104966 -92.898913
30.078570 -92.882613 30.104955 -92.898906
30.078586 -92.882641 30.104945 -92.898903
30.078611 -92.882668 30.104934 -92.898908
30.078635 -92.882689 30.104927 -92.898918
30.078658 -92.882702 30.104922 -92.898929
30.078690 -92.882715 30.104917 -92.898940
30.078737 -92.882727 30.104926 -92.898957
30.078800 -92.882739 30.104929 -92.898970
30.078832 -92.882744 30.104915 -92.898975
30.078887 -92.882749 30.104903 -92.898980
30.078928 -92.882755 30.104896 -92.898990
30.078959 -92.882753 30.104888 -92.898994
30.078992 -92.882759 30.104870 -92.899024
30.079001 -92.882774 30.104861 -92.899035
30.079042 -92.882801 30.104852 -92.899047
30.079076 -92.882822 30.104838 -92.899054
30.079118 -92.882843 30.104824 -92.899057
30.079151 -92.882849 30.104810 -92.899063
30.079168 -92.882856 30.104802 -92.899072
30.079218 -92.882869 30.104797 -92.899081
30.079260 -92.882890 30.104777 -92.899103
30.079295 -92.882904 30.104768 -92.899114
30.079337 -92.882917 30.104759 -92.899126
30.079372 -92.882931 30.104751 -92.899137
30.079422 -92.882922 30.104743 -92.899145
30.079447 -92.882914 30.104729 -92.899152
30.079489 -92.882897 30.104716 -92.899155
30.079531 -92.882888 30.104703 -92.899155
30.079556 -92.882872 30.104690 -92.899158
30.079598 -92.882847 30.104679 -92.899165
30.079649 -92.882822 30.104671 -92.899176
30.079674 -92.882790 30.104665 -92.899188
30.079699 -92.882766 30.104662 -92.899205
30.079724 -92.882742 30.104662 -92.899219
30.079740 -92.882710 30.104659 -92.899235
30.079756 -92.882678 30.104646 -92.899238
30.079754 -92.882647 30.104630 -92.899240
30.079762 -92.882616 30.104621 -92.899240
30.079787 -92.882599 30.104610 -92.899251
30.079830 -92.882566 30.104595 -92.899263
30.079856 -92.882549 30.104588 -92.899282
30.079901 -92.882538 30.104585 -92.899298
30.079928 -92.882529 30.104585 -92.899311
30.079972 -92.882518 30.104585 -92.899325
30.080009 -92.882516 30.104583 -92.899335
30.080055 -92.882514 30.104579 -92.899354
30.080101 -92.882511 30.104574 -92.899366
30.080129 -92.882517 30.104561 -92.899369
30.080167 -92.882523 30.104542 -92.899373
30.080204 -92.882529 30.104538 -92.899378
30.080251 -92.882527 30.104521 -92.899390
30.080309 -92.882539 30.104512 -92.899404
30.080338 -92.882554 30.104506 -92.899419
30.080377 -92.882560 30.104502 -92.899438
30.080445 -92.882604 30.104499 -92.899451
30.080466 -92.882627 30.104496 -92.899481
30.080481 -92.882651 30.104490 -92.899492
30.080502 -92.882675 30.104482 -92.899503
30.080516 -92.882699 30.104469 -92.899509
30.080524 -92.882725 30.104453 -92.899513
30.080532 -92.882750 30.104439 -92.899512
30.080534 -92.882777 30.104425 -92.899510
30.080542 -92.882803 30.104413 -92.899512
30.080544 -92.882843 30.104391 -92.899518
30.080546 -92.882883 30.104379 -92.899520
30.080548 -92.882910 30.104366 -92.899526
30.080556 -92.882943 30.104362 -92.899531
30.080571 -92.882968 30.104352 -92.899541
30.080578 -92.882987 30.104338 -92.899552
30.080587 -92.883019 30.104329 -92.899556
30.080601 -92.883044 30.104312 -92.899566
30.080616 -92.883069 30.104302 -92.899576
30.080624 -92.883082 30.104292 -92.899582
30.080646 -92.883119 30.104282 -92.899589
30.080667 -92.883144 30.104270 -92.899591
30.080683 -92.883182 30.104262 -92.899591
30.080692 -92.883215 30.104249 -92.899586
30.080700 -92.883241 30.104233 -92.899580
30.080702 -92.883282 30.104215 -92.899573
30.080704 -92.883316 30.104203 -92.899565
30.080705 -92.883343 30.104194 -92.899558
30.080707 -92.883377 30.104185 -92.899548
30.080709 -92.883411 30.103912 -92.899422
30.080711 -92.883445 30.103863 -92.899404
30.080719 -92.883478 30.103851 -92.899403
30.080727 -92.883504 30.103837 -92.899398
30.080736 -92.883544 30.103826 -92.899394
30.080744 -92.883564 30.103812 -92.899389
30.080760 -92.883596 30.103795 -92.899382
30.080768 -92.883623 30.103776 -92.899375
30.080770 -92.883657 30.103768 -92.899372
30.080772 -92.883697 30.103755 -92.899364
30.080774 -92.883738 30.103747 -92.899358
30.080776 -92.883772 30.103735 -92.899346
30.080778 -92.883806 30.103724 -92.899339
30.080780 -92.883847 30.103715 -92.899329
30.080781 -92.883867 30.103701 -92.899327
30.080783 -92.883901 30.103689 -92.899329
30.080791 -92.883935 30.103682 -92.899334
30.080793 -92.883962 30.103668 -92.899332
30.080801 -92.883989 30.103652 -92.899326
30.080810 -92.884029 30.103643 -92.899316
30.080818 -92.884056 30.103631 -92.899305
30.080819 -92.884076 30.103624 -92.899296
30.080829 -92.884130 30.103610 -92.899281
30.080832 -92.884178 30.103603 -92.899275
30.080833 -92.884205 30.103594 -92.899265
30.080829 -92.884260 30.103584 -92.899248
30.080825 -92.884308 30.103577 -92.899239
30.080827 -92.884356 30.103567 -92.899232
30.080828 -92.884376 30.103555 -92.899224
30.080831 -92.884424 30.103542 -92.899220
30.080839 -92.884465 30.103527 -92.899214
30.080848 -92.884505 30.103512 -92.899209
30.080857 -92.884525 30.103500 -92.899201
30.080866 -92.884566 30.103489 -92.899191
30.080881 -92.884600 30.103485 -92.899180
30.080883 -92.884627 30.103483 -92.899166
30.080891 -92.884647 30.103478 -92.899151
30.080900 -92.884681 30.103470 -92.899138
30.080907 -92.884695 30.103463 -92.899133
30.080910 -92.884749 30.103451 -92.899125
30.080912 -92.884784 30.103444 -92.899123
30.080907 -92.884832 30.103433 -92.899125
30.080902 -92.884866 30.103420 -92.899137
30.080903 -92.884886 30.103412 -92.899147
30.080891 -92.884921 30.103404 -92.899151
30.080893 -92.884948 30.103391 -92.899149
30.080895 -92.884996 30.103371 -92.899146
30.080897 -92.885030 30.103359 -92.899141
30.080898 -92.885057 30.103343 -92.899129
30.080900 -92.885091 30.103337 -92.899121
30.080895 -92.885118 30.103333 -92.899107
30.080889 -92.885139 30.103330 -92.899093
30.080877 -92.885180 30.103323 -92.899078
30.080872 -92.885207 30.103309 -92.899073
30.080873 -92.885241 30.103299 -92.899073
30.080868 -92.885268 30.103286 -92.899074
30.080862 -92.885288 30.103277 -92.899081
30.080844 -92.885329 30.103243 -92.899093
30.080824 -92.885349 30.103229 -92.899099
30.080800 -92.885382 30.103210 -92.899099
30.080780 -92.885402 30.103195 -92.899098
30.080754 -92.885422 30.103185 -92.899098
30.080729 -92.885448 30.103169 -92.899103
30.080703 -92.885461 30.103159 -92.899106
30.080664 -92.885487 30.103144 -92.899104
30.080645 -92.885499 30.103132 -92.899100
30.080607 -92.885518 30.103120 -92.899099
30.080581 -92.885531 30.103108 -92.899099
30.080563 -92.885550 30.103093 -92.899100
30.080517 -92.885568 30.103082 -92.899107
30.080474 -92.885600 30.103076 -92.899108
30.080442 -92.885612 30.103055 -92.899107
30.080417 -92.885624 30.103043 -92.899110
30.080405 -92.885630 30.103031 -92.899109
30.080361 -92.885648 30.103014 -92.899106
30.080349 -92.885661 30.103002 -92.899105
30.080319 -92.885679 30.102986 -92.899100
30.080282 -92.885703 30.102971 -92.899101
30.080251 -92.885715 30.102962 -92.899115
30.080227 -92.885727 30.102951 -92.899124
30.080215 -92.885726 30.102938 -92.899133
30.080178 -92.885737 30.102925 -92.899139
30.080136 -92.885748 30.102915 -92.899145
30.080105 -92.885753 30.102900 -92.899150
30.080082 -92.885765 30.102887 -92.899155
30.080046 -92.885776 30.102878 -92.899158
30.080022 -92.885781 30.102869 -92.899162
30.080004 -92.885780 30.102848 -92.899167
30.079968 -92.885784 30.102836 -92.899169
30.079927 -92.885795 30.102824 -92.899175
30.079898 -92.885800 30.102815 -92.899175
30.079862 -92.885798 30.102803 -92.899180
30.079827 -92.885796 30.102792 -92.899179
30.079798 -92.885794 30.102780 -92.899184
30.079768 -92.885793 30.102771 -92.899188
30.079746 -92.885804 30.102750 -92.899196
30.079724 -92.885821 30.102735 -92.899200
30.079707 -92.885833 30.102723 -92.899206
30.079673 -92.885843 30.102714 -92.899212
30.079645 -92.885860 30.102704 -92.899218
30.079618 -92.885871 30.102696 -92.899221
30.079590 -92.885881 30.102678 -92.899227
30.079562 -92.885886 30.102668 -92.899236
30.079527 -92.885865 30.102656 -92.899245
30.079505 -92.885857 30.102642 -92.899262
30.079476 -92.885850 30.102638 -92.899267
30.079454 -92.885848 30.102625 -92.899275
30.079427 -92.885859 30.102613 -92.899283
30.079406 -92.885870 30.102604 -92.899289
30.079385 -92.885881 30.102582 -92.899293
30.079358 -92.885897 30.102573 -92.899299
30.079337 -92.885902 30.102556 -92.899305
30.079311 -92.885924 30.102545 -92.899307
30.079301 -92.885930 30.102533 -92.899315
30.079276 -92.885958 30.102524 -92.899323
30.079250 -92.885974 30.102513 -92.899335
30.079235 -92.885991 30.102510 -92.899340
30.079220 -92.886008 30.102486 -92.899376
30.079210 -92.886025 30.102477 -92.899388
30.079190 -92.886041 30.102468 -92.899399
30.079175 -92.886058 30.102462 -92.899412
30.079154 -92.886068 30.102453 -92.899423
30.079110 -92.886121 30.102444 -92.899435
30.079095 -92.886141 30.102444 -92.899449
30.079081 -92.886162 30.102448 -92.899465
30.079067 -92.886183 30.102454 -92.899482
30.079047 -92.886211 30.102451 -92.899499
30.079033 -92.886231 30.102438 -92.899509
30.079019 -92.886258 30.102427 -92.899516
30.079010 -92.886289 30.102412 -92.899522
30.079002 -92.886314 30.102403 -92.899533
30.078988 -92.886340 30.102392 -92.899540
30.078984 -92.886365 30.102382 -92.899555
30.078980 -92.886389 30.102370 -92.899568
30.078976 -92.886408 30.102357 -92.899582
30.078972 -92.886438 30.102352 -92.899591
30.078964 -92.886463 30.102343 -92.899602
30.078960 -92.886487 30.102336 -92.899617
30.078956 -92.886511 30.102327 -92.899632
30.078952 -92.886530 30.102317 -92.899646
30.078949 -92.886560 30.102312 -92.899655
30.078940 -92.886585 30.102306 -92.899671
30.078936 -92.886615 30.102304 -92.899681
30.078928 -92.886640 30.102300 -92.899698
30.078924 -92.886664 30.102297 -92.899714
30.078920 -92.886688 30.102295 -92.899725
30.078916 -92.886712 30.102253 -92.899770
30.078918 -92.886741 30.102246 -92.899774
30.078914 -92.886759 30.102229 -92.899778
30.078906 -92.886790 30.102218 -92.899784
30.078901 -92.886808 30.102209 -92.899795
30.078898 -92.886844 30.102197 -92.899808
30.078894 -92.886862 30.102185 -92.899818
30.078891 -92.886886 30.102177 -92.899829
30.078888 -92.886927 30.102168 -92.899839
30.078884 -92.886957 30.102163 -92.899848
30.078881 -92.886992 30.102154 -92.899862
30.078877 -92.887004 30.102145 -92.899873
30.078879 -92.887039 30.102140 -92.899882
30.078880 -92.887062 30.102129 -92.899891
30.078877 -92.887092 30.102118 -92.899901
30.078878 -92.887115 30.102106 -92.899910
30.078875 -92.887144 30.102093 -92.899915
30.078866 -92.887169 30.102080 -92.899917
30.078863 -92.887204 30.102074 -92.899928
30.078859 -92.887233 30.102068 -92.899947
30.078856 -92.887257 30.102064 -92.899963
30.078858 -92.887298 30.102061 -92.899979
30.078859 -92.887315 30.102056 -92.899988
30.078858 -92.887385 30.102048 -92.899998
30.078850 -92.887426 30.102037 -92.900004
30.078847 -92.887455 30.102024 -92.900006
30.078843 -92.887490 30.102013 -92.900004
30.078840 -92.887514 30.102001 -92.900002
30.078836 -92.887543 30.101985 -92.900006
30.078838 -92.887572 30.101966 -92.900008
30.078839 -92.887589 30.101959 -92.900012
30.078850 -92.887617 30.101945 -92.900023
30.078856 -92.887629 30.101937 -92.900034
30.078867 -92.887662 30.101929 -92.900044
