llat,llon,rlat,rlon
30.03897872006824,-92.87211237294997,30.04056984133729,-92.86903672600361
30.03898367096958,-92.8721458791174,30.04059543290904,-92.86907820766417
30.03898862193741,-92.87217938525136,30.0406202847582,-92.86910527106953
30.03900218887256,-92.8722199964058,30.04064021472614,-92.86914411396791
30.03901452582124,-92.87225225159715,30.04066268461225,-92.8691773098723
30.03903550633453,-92.8722916616335,30.04067305667865,-92.86920428325494
30.03904662606122,-92.87231558047333,30.04067575677842,-92.86924887386203
30.039060233127,-92.87235629946207,30.04068271730201,-92.86926699070062
30.0390738491946,-92.87239704451828,30.04069311835415,-92.8692942157269
30.03907881113395,-92.87243062514339,30.04071028607949,-92.86933969683707
30.03908625423268,-92.87248099637296,30.04072452183968,-92.86937643223753
30.03908379524736,-92.87251575729393,30.04073139869662,-92.8693947549458
30.03907392541355,-92.87255166439104,30.040754087839,-92.86942901049086
30.03906406770598,-92.87258752584947,30.04077095900042,-92.86946018523152
30.03904806730586,-92.8726328587139,30.0407842059444,-92.86948212886988
30.03904562682976,-92.87266748351483,30.04080100289121,-92.86951345560406
30.03904442435853,-92.87271045496296,30.04080267021805,-92.86954395981772
30.03903460732428,-92.87274613628558,30.04079950916671,-92.86958664043148
30.03903340950287,-92.87278904192533,30.0407916334067,-92.86960451940584
30.03903097745423,-92.87282356245385,30.04077062990278,-92.86965219967864
30.03902854727263,-92.87285806115496,30.04076275330672,-92.86967008114229
30.03902858668206,-92.87290924350651,30.04073989611663,-92.86968691548373
30.0390273928315,-92.87295204364385,30.04068885909359,-92.86968021525821
30.03902496578787,-92.87298646897092,30.04064445229218,-92.86967711914612
30.03902253990456,-92.87302087287331,30.04062154492302,-92.86975183180986
30.03901276465828,-92.87305625680027,30.04061529622927,-92.86977790804409
30.03900300164621,-92.873091595932,30.04061574482945,-92.86980078613887
30.03898714974755,-92.87313619508747,30.04063852989454,-92.86980913617255
30.0389835121284,-92.8731621409806,30.04065659007787,-92.8698043439955
30.03898966158741,-92.87320375996482,30.04068596453607,-92.8697980301356
30.03899580798011,-92.87324537592889,30.04070414148664,-92.8698049070255
30.03900805986226,-92.87327773960364,30.0407180870536,-92.8698216403522
30.03901909414774,-92.87330180012823,30.04073001639013,-92.86984333014779
30.03903259381619,-92.87334253488015,30.04074007686038,-92.8698817039283
30.03904487055662,-92.87337496136143,30.04074522069556,-92.86990682251133
30.03904979621462,-92.87340829869773,30.04074574227509,-92.86993023261985
30.03907067944356,-92.87344821585289,30.04074188864842,-92.8699636336197
30.03907560833508,-92.87348157422517,30.04073775202549,-92.86998534766951
30.03908176962589,-92.87352327242291,30.04071557858567,-92.87002334234592
30.03908669865115,-92.87355663076961,30.04070441002186,-92.87003643509665
30.03907811998966,-92.87359998863312,30.04068209717893,-92.87006258295823
30.03907568184821,-92.87363414457671,30.0406596334641,-92.87008876498474
30.03905976632367,-92.87367821647987,30.04065080267485,-92.87010866316193
30.03905856608397,-92.87372062587571,30.04064459938749,-92.8701472059615
30.03906963183693,-92.87379551655337,30.04064944257444,-92.87016089991806
30.03907577932301,-92.87383712275997,30.04065915618962,-92.87018836593201
30.03908315651369,-92.87388704989492,30.0406779396043,-92.87020785497288
30.03909789256507,-92.87393625618998,30.04069436917982,-92.87023253048557
30.03911754900158,-92.8739681274709,30.04071341161043,-92.87026425873232
30.0391298485824,-92.87400074145833,30.0407161216224,-92.87028324577939
30.03913846594441,-92.87405906406202,30.04071435184225,-92.8703123540885
30.03914462130013,-92.8741007230344,30.04071709011613,-92.87033141533669
30.03913478398817,-92.8741353702698,30.04071535627376,-92.87036061696323
30.03911023183903,-92.87417127002333,30.04071152017471,-92.87039489096868
30.03907840156228,-92.87420771449891,30.04070984325458,-92.87042419523512
30.03903204869801,-92.87424528930238,30.04069862151545,-92.87044949666047
30.03901502025963,-92.87428023079723,30.0406874122216,-92.87047479536724
30.03901386179864,-92.87432224694987,30.04067831609001,-92.87049506196422
30.03901512760484,-92.87438074615768,30.04066932533422,-92.87051530614171
30.03902123832816,-92.87442210532114,30.04066503885804,-92.87053762812715
30.03902857146609,-92.87447173303038,30.04065852498566,-92.87056503217545
30.03904075794409,-92.87450427998212,30.040665844399,-92.8705865593349
30.03904809319025,-92.87455392591114,30.04068022979603,-92.87060518119758
30.03905420610315,-92.87459529740067,30.04068545010959,-92.87063191187386
30.03906031794068,-92.87463666973764,30.04069068574673,-92.87065872087726
30.03906765277359,-92.87468631610786,30.04067461970562,-92.87068204022808
30.03907132039149,-92.87471113975491,30.04065141153924,-92.87069589781564
30.03908474737571,-92.87475204957138,30.04062835528894,-92.87070970848566
30.03908841633167,-92.87477688061712,30.04059384335608,-92.87072419241035
30.0390884359817,-92.87482698203364,30.04057339490226,-92.87074515707931
30.03907870182903,-92.87486093627156,30.04056441712441,-92.87076540923965
30.03906775845425,-92.87488658378334,30.04055577089462,-92.87081034770981
30.03903497411737,-92.8749134320998,30.04055144110757,-92.87083285027772
30.03900950380624,-92.87493971162857,30.04054727045145,-92.87086776737138
30.03899011358995,-92.87495727229474,30.04054532322579,-92.87089767078287
30.03897213372384,-92.87498330662173,30.04055031389017,-92.87092482457882
30.03896132517577,-92.87500876654506,30.04054836497912,-92.87095485497888
30.03892887980985,-92.87503528338475,30.04054867909518,-92.87097984487346
30.03890372265391,-92.87506135537816,30.04054899375662,-92.87100488316162
30.03889298299856,-92.87508665587623,30.04055402073518,-92.87103231126704
30.03889184917174,-92.87512795213473,30.04056135024059,-92.87105470335118
30.03888233596808,-92.87516137241528,30.04057773566512,-92.87106925263032
30.03888717308058,-92.87519411169963,30.04059635996487,-92.87107870797094
30.03888483874433,-92.87522716544503,30.04061539409799,-92.87108823421242
30.03888250177808,-92.87526018878944,30.04062286491758,-92.87111086696783
30.03888016684259,-92.87529319200132,30.0406021504519,-92.87114453821336
30.03886351593782,-92.87532672650718,30.04057922470062,-92.8711706378686
