lat,lon
43.67149156108033,-101.33222024329727
43.671471546885314,-101.33216471391296
43.67145550220432,-101.33210678998991
43.67143596104876,-101.33205094178072
43.67142155204027,-101.33199220746587
43.671400882094716,-101.33193713596877
43.671388864780454,-101.33187738921035
43.671377976806426,-101.33181723299344
43.67135903911799,-101.33176099166619
43.671334801091476,-101.3317087543175
43.67130878593421,-101.33165816541647
43.67128331478711,-101.33160705382099
43.671261896827325,-101.33155252765049
43.67123984796129,-101.33149848089144
43.67121966117741,-101.331443070439
43.67119844099668,-101.33138839775438
43.671177813048395,-101.33133329658182
43.67116821031684,-101.33127272654738
43.671173205623305,-101.3312111117382
43.671178218631695,-101.33114949965265
43.67118327135614,-101.33108789371977
43.67119912055609,-101.33102986800372
43.67123354084305,-101.33098992903089
43.67127286037878,-101.33095977203683
43.67131240771101,-101.33093018576926
43.67135035525497,-101.33089685934532
43.67138370869284,-101.33085523769932
43.67142765943835,-101.33084191449737
43.67147246232988,-101.33083608685004
43.67151746034004,-101.33083692666251
43.671561891600554,-101.33084677058892
43.6716055901255,-101.33086158501861
43.67164871565802,-101.33087930201296
43.67169176859395,-101.33089735101996
43.67173420581073,-101.33091798288405
43.67177519726222,-101.3309435681941
43.671816113591824,-101.33096938073922
43.671856863024786,-101.33099568962922
43.67189751722915,-101.33102227669129
43.67193642298076,-101.33105343594747
43.67197636329385,-101.33108200301422
43.67201477689609,-101.33111430048058
43.672054741568815,-101.33114280284771
43.672093450102466,-101.33117442494523
43.672133504172145,-101.33120268816478
43.67217225574184,-101.3312342100995
43.67221233194995,-101.33126241372618
43.67225232621568,-101.33129083728824
43.672291641972826,-101.33132100412388
43.672329938363724,-101.33135356487838
43.67236823474508,-101.3313861256743
43.67240556814014,-101.33142074419513
43.67244172597522,-101.3314576551942
43.672479669321554,-101.33149099129695
43.672517057294485,-101.33152549790236
43.67255307654646,-101.33156266525506
43.67259042025984,-101.33159726274974
43.67262812055489,-101.3316311182869
43.67266582083967,-101.33166497386644
43.67270424071224,-101.33169725753271
43.672743448513465,-101.33172769010093
43.67278124152075,-101.33176134895149
43.672820860158154,-101.3317907543084
43.67285954692116,-101.3318224273233
43.672896524312286,-101.33185776391177
43.672934119176105,-101.33189184141985
43.67296746007255,-101.33193348321358
43.673000146210136,-101.33197609891802
43.67302993597092,-101.33202257004068
43.67305839115341,-101.33207060242589
43.67308585721959,-101.3321197155633
43.67311156524478,-101.33217060308495
43.673132918189346,-101.33222517930189
43.673155495528896,-101.33227881204455
43.67317130647406,-101.33233685946301
43.67319216784541,-101.33239179540263
43.67321376200579,-101.33244619124868
43.673229395657344,-101.332504329799
43.67325298203904,-101.33255713192777
43.673271447377026,-101.33261367235312
43.673287484996344,-101.33267160173178
43.67330831540408,-101.33272656007402
43.67332733109921,-101.33278275323762
43.67334299647451,-101.33284087568677
43.673363008492466,-101.33289640828136
43.67337556908971,-101.332955944523
43.673384149576016,-101.33301680731329
43.67338011217969,-101.33307855751063
43.67337560789845,-101.33314024638098
43.67337027748658,-101.33320181012428
43.6733645192164,-101.33326330068007
43.67335707105865,-101.33332444580995
43.67334876770326,-101.333385381491
43.67334019942331,-101.33344624750953
43.6733322809635,-101.33350728033973
43.67332233897224,-101.33356774855942
43.673306379124924,-101.33362571872617
43.67328859678344,-101.33368267322362
43.67326915375551,-101.3337385880957
43.673256300880034,-101.33379800570953
43.67324815737675,-101.33385898222167
43.67324463957778,-101.33392079258464
43.67325678488903,-101.33398049203721
43.673278848216256,-101.33403452939781
43.6733056315779,-101.33408435325201
43.6733339382668,-101.33413255210748
43.67336253227434,-101.33418042799339
43.67339526159854,-101.33422298101357
43.673435379629844,-101.33425107210367
43.67347896273929,-101.33426651877002
43.67352377057869,-101.33427227372029
43.67356877244361,-101.33427248361869
43.67361376849896,-101.33427146556885
43.67365874889215,-101.33426953910957
43.67370362860969,-101.33426496931703
43.67374850367369,-101.33426031359137
43.673792882850066,-101.3342500331658
43.67383687356276,-101.33423696230878
43.67388073112877,-101.33422306808558
43.67392458249381,-101.33420913675312
43.67396839036514,-101.33419494805503
43.67401116070213,-101.33417566527379
43.674052429298065,-101.33415093914903
43.674093799394136,-101.33412653708636
43.67413495226393,-101.33410144748673
43.674176844122954,-101.33407879796908
43.674217961132435,-101.33405359698415
43.67425875162072,-101.334027408134
43.674296918247585,-101.33399455841673
43.674334655608085,-101.33396078041767
43.67436710068378,-101.33391781552253
43.67439842829015,-101.33387330422809
43.6744303049008,-101.3338295390364
43.67446243773071,-101.33378613093676
43.674492947109584,-101.33374055349742
43.6745219033874,-101.33369309179265
43.67455024513895,-101.33364493109696
43.674579063321566,-101.33359731007147
43.674607558923036,-101.33354932196384
43.67463685052432,-101.33350225236835
43.67466799883262,-101.33345750266413
43.674699572288034,-101.3334133221137
43.67473152071677,-101.3333696562226
43.674767382648916,-101.33333219988555
43.674806821492,-101.33330233835377
43.674849560109486,-101.33328292229162
43.67489228473818,-101.33330239671852
43.67492518035614,-101.33334470670918
43.674954124737674,-101.3333921825241
43.6749827039377,-101.3334400764685
43.675007543153924,-101.33349177814785
43.675022442107895,-101.33355028347363
43.67503539656955,-101.33360966093775
43.67504790607454,-101.33366921924664
43.67505982352865,-101.33372900758621
43.675065035670194,-101.33379059227543
43.67506786536437,-101.33385247153522
43.67506985143361,-101.33391441307997
43.675068434257604,-101.33397638428377
43.67506425060016,-101.33403811772438
43.675061303539366,-101.33409998658036
43.675058046527056,-101.3341618259267
43.67505918101659,-101.33422380816593
43.67506070476011,-101.33428577456017
43.675061785730946,-101.33434775861767
43.67506501078298,-101.33440960114736
43.67507338706961,-101.33447051961484
43.67508019757272,-101.33453180744942
43.67509557732187,-101.33459007620169
43.67512333130165,-101.33463888279418
43.67515351915884,-101.33468486532101
43.67518554868155,-101.33472841862276
43.67521796908291,-101.33477141945892
43.67525234189142,-101.33481143859478
43.67529247105841,-101.33483950030801
43.67533723431498,-101.3348331207094
43.6753767077827,-101.33480334587429
43.67541157761063,-101.33476415133423
43.67544632278994,-101.3347247472037
43.67547783510966,-101.33468048331225
43.675509268598624,-101.33463611312739
43.67554462332439,-101.33459775194659
43.67558165879222,-101.33456252945473
43.67561603847126,-101.33452252128522
43.67564531730521,-101.33447543583165
43.67567116091508,-101.33442467668642
43.675695459748525,-101.33437248924126
43.67571924547051,-101.33431985496806
43.67574277894897,-101.33426700587738
43.675769384134405,-101.33421699912078
43.675802610530674,-101.3341751820354
43.67583908942548,-101.33413887358215
43.67587807271674,-101.33410789685179
43.67591734067386,-101.33407761031545
43.67596012002426,-101.33405836496274
43.67600504359374,-101.33405470353885
43.67604831337579,-101.33407174100023
43.67608893746629,-101.33409841705468
43.6761291603777,-101.33412622320205
43.67616854796449,-101.33415621352921
43.67620466438855,-101.3341932036673
43.676233410493104,-101.33424090861443
43.67625162501407,-101.33429760605334
43.67626959024977,-101.33435445429278
43.67628146402049,-101.33441426034038
43.67627749268684,-101.33447602163986
43.67626866321398,-101.3345368197176
43.67625906367727,-101.33459739583108
43.67624225200581,-101.33465490996545
43.676219917075834,-101.33470873776409
43.67619455861038,-101.33475995974901
43.67616805108687,-101.33481006521167
43.676141526252266,-101.3348601532589
43.676113201605304,-101.33490833431597
43.67607723075177,-101.33494559268905
43.67604032993822,-101.33498108272747
43.6760036692259,-101.3350170419967
43.67596620585858,-101.33505139498487
43.675928738113086,-101.33508573888702
43.675891535740085,-101.33512062609233
43.67585484297185,-101.33515652315603
43.67581766342545,-101.33519145648123
43.675780403478676,-101.33522622679503
43.675759474993335,-101.335281116613
43.67574340101563,-101.33533902923455
43.67572825122558,-101.33539741285591
43.67570775774299,-101.3354526133175
43.67567718305991,-101.33549810852396
43.67564147945146,-101.33553585143021
43.67560747823422,-101.33557646892403
43.67560242062753,-101.33563807862178
43.675596862246145,-101.33569960636099
43.67559365869432,-101.33576145155806
43.67559421808884,-101.33582344926324
43.675600521861206,-101.3358848404533
43.67561205756732,-101.33594477130063
43.67562929793458,-101.33600204342297
43.67564892761629,-101.3360578365528
43.67566943262169,-101.33611302883718
43.67569753413863,-101.33616145692798
43.675731204087306,-101.33620259498159
43.67576532526824,-101.33624302114306
43.67579947494505,-101.33628340162615
43.675833582159214,-101.3363238501996
43.67587013850932,-101.33636001049132
43.6759092627373,-101.33639064808692
43.67595234806111,-101.33640855092546
43.675995653241834,-101.33642541678242
43.676039049058346,-101.33644183446944
43.676082238655944,-101.33645925387101
43.67612554482041,-101.33647611496401
43.67616892664584,-101.3364926027224
43.67621311577877,-101.33650433490324
43.676257470918664,-101.33651481065371
43.676301904746126,-101.33652463301996
43.67634624015339,-101.33653526616409
43.67639054949455,-101.33654610360426
43.676434993674185,-101.33655583666852
43.67647984819137,-101.33656085402832
43.676524849829676,-101.33656113471811
43.67656982884579,-101.33656312037695
43.6766147696565,-101.33655988552208
43.67665969690614,-101.33655631092653
43.67670451934775,-101.33655077611128
43.676749429391904,-101.3365468122916
43.676794407969865,-101.33654480794824
43.67683925466354,-101.33653965955841
43.67688418147009,-101.33653607443614
43.676929115425445,-101.33653266363287
43.676974052895936,-101.33652934191149
43.67701899036598,-101.33652602018516
43.677063955889906,-101.33652352099182
43.67710892717903,-101.33652122716954
43.67715389948255,-101.33651897142906
43.677198840220335,-101.3365157347414
43.67724383081498,-101.33651433314283
43.677288803177554,-101.33651207967394
43.67733377260637,-101.33650971768664
43.677378699220554,-101.33650612805435
43.67742284663124,-101.33649410122506
43.677467034931105,-101.33648236291465
43.677511182781025,-101.33647033913367
43.67755515035864,-101.33645712071323
43.677598626323785,-101.33644111025616
43.6776413705611,-101.33642171687978
43.67768425011188,-101.33640289910045
43.67772721062679,-101.33638443520094
43.67777020847482,-101.33636613700628
43.67781318848738,-101.33634775942635
43.67785513146255,-101.33632528891624
43.67789721404948,-101.33630331951657
43.67793931502196,-101.33628141707636
43.67798151712323,-101.33625988726486
43.67802388116078,-101.33623896990194
43.67806621016317,-101.33621791830713
43.67810884821532,-101.33619808601283
43.67815221913091,-101.33618154339032
43.67819660889784,-101.33617134966164
43.67824100847076,-101.336161237327
43.6782854666313,-101.33615162606709
43.67833007495814,-101.33614344160362
43.678375048049766,-101.33614121621567
43.67841995095787,-101.33614533048522
43.678463273949895,-101.33616210988218
43.67850573420582,-101.33618265369289
43.67854431208752,-101.33621458071164
43.67858145220734,-101.33624959510809
43.678610660630056,-101.3362967658054
43.67863594435241,-101.33634805992924
43.67865747218117,-101.33640251056376
43.67867047372981,-101.33646187206872
43.67867810010382,-101.33652298087611
43.67867785959197,-101.33658498566172
43.678665754933085,-101.33664470615547
43.67864477691256,-101.33669956268788
43.67862082749149,-101.33675205840215
43.67859760704234,-101.33680517221066
43.67857340720194,-101.33685744940728
43.6785481146253,-101.33690873519039
43.678523225986254,-101.33696039475657
43.67849748761857,-101.33701125770443
43.678472648479676,-101.33706296243695
43.67845624253423,-101.33712070067455
43.678453387535086,-101.33718258120965
43.678454154641656,-101.33724457764089
43.678455492521856,-101.33730655567501
43.67845840182653,-101.33736843141034
43.67846995404554,-101.33742835906155
43.67848347079655,-101.33748750151219
43.678496647479555,-101.3375467894889
43.67851039760129,-101.33760582974894
43.678537742503806,-101.33765507547976
43.678571545425825,-101.33769600791219
43.678606455526264,-101.33773513638502
43.67865074073626,-101.3377461597521
43.6786957200885,-101.33774813024658
43.67874070927714,-101.33774961440712
43.67878570300616,-101.33775080900028
43.67883070003613,-101.33774987999539
43.67887565202454,-101.33774695519223
43.67892058218343,-101.33774345100093
43.67896543515974,-101.33774849431943
43.67901002807928,-101.33775683669359
43.67905434710754,-101.33776759899274
43.679098692740915,-101.3377781511883
43.67914346036106,-101.33778447239513
43.67918821793854,-101.33779092720087
43.67923296995313,-101.33779745482161
43.67927762208877,-101.33780517249545
43.67932234288316,-101.3378120944159
43.679367065400754,-101.33781899516828
43.679411908771705,-101.33782419810122
43.67945690129172,-101.33782292032069
43.67950190056562,-101.33782222838927
43.67954685025603,-101.33781923740722
43.67959180397254,-101.33781636360351
43.67963617689459,-101.33780603142958
43.679680413039016,-101.3377946400597
43.67972468439838,-101.33778351143917
43.67976895470187,-101.33777237484142
43.679812690839114,-101.3377577709647
43.67985604802045,-101.33774115972992
43.67989911094896,-101.33772315385298
43.67994232099821,-101.33770583002723
43.67998548452607,-101.33768828739339
43.68002862559887,-101.33767064019274
43.68007231532419,-101.33765577485703
43.68011688569583,-101.33764720670706
43.6801618876344,-101.33764735695671
43.68020685577488,-101.33764976436704
43.68025181859999,-101.3376523534029
43.680296374577786,-101.33766106253508
43.68034005717802,-101.33767596762624
43.68038236846979,-101.33769708745008
43.680421625210684,-101.3377274037666
43.68045804481661,-101.33776382776473
43.6804942023955,-101.3378007440813
43.68052525423254,-101.33784562519335
43.68055444930051,-101.33789281309495
43.68058269103416,-101.33794108999233
43.68060408714005,-101.33799564086152
43.680624553415434,-101.338050864959
43.680644620594684,-101.33810636645123
43.68066240095085,-101.33816332906964
43.68068123269467,-101.33821964655569
43.68070206726533,-101.33827460863134
43.68072114551212,-101.33833076841584
43.680739994770875,-101.338387074831
43.68074935528638,-101.33844772642198
43.68075716620549,-101.33850879306867
43.680763885652375,-101.33857010576463
43.680767826740954,-101.33863187534352
43.680773457824195,-101.33869339581462
43.68078100362476,-101.33875452574247
43.68078486754858,-101.33881630459405
43.680773533597275,-101.33887631362113
43.68077022146916,-101.33893815327605
43.680768097706746,-101.33900009201231
43.680769298032956,-101.33906207777544
43.68077194958807,-101.33912397787323
43.680770758374884,-101.33918596397285
43.68077105510754,-101.33924797045137
43.68077592062464,-101.33930961479729
43.68077361204627,-101.33937154098328
43.680778357868725,-101.33943320304513
43.68077069421836,-101.3394943051292
43.68077502802961,-101.33955602475235
43.68076415521286,-101.3396161955442
43.68077027425553,-101.33967762747632
43.680765338967895,-101.33973926128527
43.68076769919388,-101.33980118376627
43.680768288015734,-101.33986318628169
43.68076794013038,-101.33992519225252
43.680767626685295,-101.3399871985717
43.68076718976621,-101.34004920347205
43.680766103659714,-101.34011119323243
43.68074640535399,-101.34016694515786
43.68073199491085,-101.3402256878753
43.68073191406896,-101.34028769556164
43.68072821208003,-101.34034949318217
43.68072248649289,-101.34041099704406
43.68072351103911,-101.34047298874921
43.680722566590404,-101.34053498286941
43.68071630780229,-101.3405963880178
43.68071972818828,-101.34065821642801
43.68071897412597,-101.34072021549588
43.68072674936328,-101.34078129075642
43.68074128955713,-101.34083997273423
43.680754237904445,-101.34089935836435
43.680776789920834,-101.3409530180926
43.68080160576725,-101.34100474602417
43.680832993354755,-101.34104918173789
43.68086681556412,-101.3410900854502
43.68090100530156,-101.34113040489933
43.680935611185035,-101.34117004459083
43.68096997563668,-101.34121008109307
43.68100953028084,-101.34123965339359
43.68105383504994,-101.34125052682036
43.68109883336792,-101.34125132680451
43.681143397075175,-101.34124269302484
43.68118624801401,-101.34122375093335
43.68122806568867,-101.34120084017668
43.68126066132449,-101.3411580873065
43.68129259664221,-101.34111439850491
43.68132473026361,-101.34107098662476
43.681359809871516,-101.34103214527495
43.68139800024611,-101.34099934422618
43.68143632677345,-101.34096684606685
43.68147480316607,-101.34093468586819
43.68151335342766,-101.3409026940454
43.68155154331505,-101.34086989183828
43.68158879895651,-101.34083510951152
43.68162619359525,-101.34080061152342
43.68166048110928,-101.3407604495245
43.68169227927636,-101.34071657091256
43.6817230593204,-101.340671334853
43.68175368074174,-101.34062589483476
43.68178501690343,-101.340581389568
43.68181554087371,-101.34053582518638
43.68184593327224,-101.3404900940991
43.68187619974575,-101.34044420469743
43.68190885529689,-101.34040153827088
43.681943528198374,-101.34036200927325
43.68197641260735,-101.34031967784917
43.682009093751525,-101.34027704857424
43.68203979833232,-101.34023171501201
43.682073950531674,-101.34019133443162
43.682106733664334,-101.3401488540326
43.682139366433155,-101.34010615436236
43.68217031146182,-101.34006113219237
43.682204231252996,-101.34002038128968
43.68223923711729,-101.33998141326681
43.682275891267345,-101.3399454376532
43.68231076080471,-101.33990623820256
43.68234879222126,-101.33987308784289
43.68238398804468,-101.33983444597114
43.6824215404076,-101.33980027437964
43.68245856756238,-101.33976503136542
43.68249378966035,-101.33972643490621
43.6825309219192,-101.33969140243939
43.68256619418327,-101.33965289301712
43.68260318352745,-101.33961757461421
43.68263871307953,-101.33957951687357
43.68267422008804,-101.33954141918458
43.6827095430196,-101.33950299795183
43.68274491493697,-101.33946466236077
43.68278118061369,-101.3394279465412
43.68282098427431,-101.33939901471845
43.68286128188725,-101.339371411698
43.68290181806277,-101.3393444800599
43.682944595966454,-101.33932522659191
43.68298954566898,-101.33932821662376
43.683032201797644,-101.3393479764509
43.683070153744175,-101.33938129967447
43.68310460541676,-101.33942119499952
43.68312887999157,-101.3394734102882
43.6831537907186,-101.339525053571
43.683175762313304,-101.33957917069371
43.68318726405614,-101.33963912146746
43.683197902693315,-101.33969937410531
43.68320791871288,-101.33975982904069
43.683217824000735,-101.33982031861726
43.683225433820795,-101.33988143595673
43.68323232371109,-101.33994271523976
43.6832362821106,-101.34000448524938
43.683240913711295,-101.34006616632134
43.6832482046448,-101.34012735744935
43.6832558826079,-101.34018845863541
43.683269794354004,-101.34024743162841
43.68328653765984,-101.34030499031408
43.683303176123424,-101.34036260671252
43.68332403177563,-101.34041755599218
43.683344415829204,-101.34047284028662
43.6833648049499,-101.34052812105173
43.683387996655114,-101.34058126288805
43.683409722001365,-101.34063556865878
43.68343227914969,-101.34068922664973
43.68345520478872,-101.34074258730182
43.68347832125862,-101.34079579142262
43.68350156565654,-101.34084888962818
43.68352491625078,-101.34090189930818
43.68354906143368,-101.3409542287473
43.68356863143738,-101.3410100689852
43.683582194787775,-101.34106919618075
43.68359346799419,-101.34112922972635
43.683603367622524,-101.34118972144924
43.683605653725905,-101.34125165212889
43.68361174639265,-101.34131309193715
43.68361768358941,-101.3413745606447
43.68361934589932,-101.34143652908422
43.683618630840414,-101.34149853201556
43.683620731994786,-101.34156047514838
43.683621611964725,-101.34162247405425
43.683618896742274,-101.3416843718413
43.68361832865929,-101.34174637765986
43.683621353965464,-101.3418082481384
43.683622582863016,-101.34187023577624
43.683623900780894,-101.34193221994295
43.68362127476204,-101.3419941250398
43.68362226484981,-101.34205612079288
43.683627858477315,-101.34211765066772
43.683631685921696,-101.34217943675175
43.68363604319754,-101.3422411561708
43.68364211904623,-101.34230259917229
43.68364564102016,-101.34236441975737
43.6836650186666,-101.342420387314
43.68368804403306,-101.3424736665774
43.683711365932204,-101.34252670040127
43.68373545722826,-101.34257907713814
43.68376517158421,-101.34262564803723
43.683806645947044,-101.34264971544866
43.68385006600855,-101.34266601280893
43.683893583243275,-101.34268181038718
43.68393728260741,-101.34269662262082
43.6839809819693,-101.34271143487598
43.684023023458955,-101.34273355523123
43.684062641898024,-101.34276296638582
43.684101568322184,-101.34279408268728
43.68413985010767,-101.34282668224026
43.68417624780872,-101.34286314999187
43.68421793826179,-101.34288649788883
43.68425704888104,-101.34291717256346
43.684289775339344,-101.34295973737655
43.68431444558302,-101.34301160038065
43.68433234453115,-101.3430684959021
43.684345762790734,-101.34312768667216
43.684358424570526,-101.34318719306124
43.68437179875944,-101.34324640279293
43.684378434071945,-101.34330773656414
43.684382970102654,-101.34336943229023
43.68438818804338,-101.3434310255824
43.684383576806745,-101.34349271072672
43.684373273726024,-101.3435530751737
43.68436069775629,-101.34361261611966
43.68434678622871,-101.34367159027798
43.68432476220189,-101.34372566796654
43.68430013550025,-101.34377757025815
43.684272949477105,-101.343826987404
43.684246966510585,-101.34387761851514
43.684219795093426,-101.34392705086849
43.684194676807444,-101.34397850381421
43.68417115707789,-101.34403137191326
43.68414510607415,-101.34408193651151
43.68411225001613,-101.34412431122072
43.68406948466811,-101.34414361791345
43.684026288696984,-101.34416100931064
43.68398304469344,-101.34417817254806
43.683939788923745,-101.34419527938381
43.68389636017931,-101.34421153277599
43.68385173845843,-101.34421957771968
43.68380681234871,-101.34422317849526
43.68376185302171,-101.34422587967558
43.68371696590434,-101.34423030858062
43.68367243048629,-101.34423921537739
43.68362848562764,-101.34425257751099
43.68358510371341,-101.34426906658472
43.68354204864829,-101.34428710910517
43.68351438726294,-101.34433602217247
43.68349363008153,-101.34439104237597
43.68348235072102,-101.3444510736272
43.683490422181066,-101.34451207868254
43.68349927400476,-101.34457287787933
43.68351902325897,-101.34462859811482
43.68353834166654,-101.34468460442498
43.6835576600466,-101.34474061077108
43.68358721191193,-101.34478737744011
43.683618170817496,-101.344832382565
43.6836508126152,-101.34487507018927
43.683685169800356,-101.34491512030955
43.68371952697128,-101.34495517047553
43.683761353477664,-101.3449780515011
43.68380412885199,-101.3449973158841
43.68384715955171,-101.345015468508
43.68389002695653,-101.34503434049114
43.683933057830984,-101.34505249235148
43.683976770766364,-101.34506722836161
43.684021185691144,-101.34507721247003
43.6840656006147,-101.34508719659318
43.68411049590139,-101.34509146534809
43.684155434991524,-101.34509474412684
43.68420033381646,-101.34509894161769
43.684244985219514,-101.34510666754397
43.68428918633982,-101.34511831480005
43.68433310114222,-101.345131863376
43.68437684627415,-101.34514641691938
43.684420820071686,-101.34515959717037
43.684464826982854,-101.34517256587469
43.684508928606085,-101.34518490856459
43.68455295959332,-101.3451977211728
43.684595493754976,-101.34521797453417
43.68463757431394,-101.34523995358636
43.68468013611455,-101.34526009641968
43.684723411756295,-101.34527710773838
